Grid,xgrid,ygrid,T0.01_dS2S,T0.01_dS2S_Uncertainty,T0.01_Phi,T0.01_Phi_Uncertainty
443,139.720638,35.0540178,-0.4062,0.533,49.92,28.57
444,139.762303,35.0540178,-0.4078,0.5153,49.22,28.97
445,139.803968,35.0540178,-0.4198,0.4944,50.42,29.15
446,139.845633,35.0540178,-0.4194,0.4829,49,28.04
447,139.887298,35.0540178,-0.5047,0.4799,51.13,29.25
448,139.928963,35.0540178,-0.5828,0.4859,50.58,29.43
449,139.970628,35.0540178,-0.7217,0.4932,51.21,29.03
450,140.012293,35.0540178,-0.8487,0.5011,50.43,28.96
451,140.053958,35.0540178,-0.9788,0.4794,50.76,29.1
452,140.095623,35.0540178,-1.095,0.4585,50.23,28.84
453,140.137288,35.0540178,-0.9507,0.4822,51.29,28.59
454,140.178953,35.0540178,-0.794,0.4826,48.63,28.8
455,140.220618,35.0540178,-0.6641,0.4933,50.39,28.31
456,140.262283,35.0540178,-0.5587,0.5173,48.41,28.83
457,140.303948,35.0540178,-0.493,0.5302,49.93,29.1
458,140.345613,35.0540178,-0.4343,0.5219,50.74,28.17
459,140.387278,35.0540178,-0.3589,0.5675,50.29,29.24
460,140.428943,35.0540178,-0.2884,0.5489,49.23,29.02
461,140.470608,35.0540178,-0.22,0.5707,51.02,29.54
462,140.512273,35.0540178,-0.1731,0.5766,50.3,28.64
463,140.553938,35.0540178,-0.1353,0.5838,49.4,28.84
464,140.595603,35.0540178,-0.1162,0.5916,50.54,27.94
465,140.637268,35.0540178,-0.06835,0.5992,49.07,28.56
466,140.678933,35.0540178,-0.03328,0.6092,50.32,28.81
467,140.720598,35.0540178,-0.01804,0.6166,50.49,28.86
468,140.762263,35.0540178,-0.03149,0.6304,50.01,29.12
469,140.803928,35.0540178,-0.04174,0.641,50.39,27.96
470,140.845593,35.0540178,-0.05667,0.6682,50.6,28.78
471,140.887258,35.0540178,-0.04261,0.6522,50.95,28.98
472,140.928923,35.0540178,-0.04398,0.6289,49.71,29.02
473,140.970588,35.0540178,-0.04481,0.5965,50.04,29.39
474,141.012253,35.0540178,-0.02411,0.5885,49.72,29.3
475,141.053918,35.0540178,-0.01148,0.6287,49.82,29.15
476,141.095583,35.0540178,0.005311,0.698,50.18,29.01
477,138.304028,35.0956828,0.1285,0.6633,48.87,28.78
478,138.345693,35.0956828,0.1422,0.611,50.56,28.75
479,138.387358,35.0956828,0.1248,0.599,50.08,28.6
480,138.429023,35.0956828,0.1084,0.5892,50.51,28.94
481,138.470688,35.0956828,0.07027,0.5814,50.1,29.03
482,138.512353,35.0956828,0.05775,0.579,48.94,28.52
483,138.554018,35.0956828,0.04066,0.5711,49.38,28.62
484,138.595683,35.0956828,0.00555,0.5497,49.66,28.97
485,138.637348,35.0956828,-0.004907,0.5594,50.41,27.8
486,138.679013,35.0956828,-0.06759,0.5726,49.83,29.44
487,138.720678,35.0956828,-0.1207,0.5542,50.83,29.03
488,138.762343,35.0956828,-0.1407,0.5314,49.65,29.07
489,138.804008,35.0956828,-0.1893,0.5371,48.77,28.9
490,138.845673,35.0956828,-0.2348,0.5246,48.48,29.34
491,138.887338,35.0956828,-0.2502,0.5425,50.16,29.57
492,138.929003,35.0956828,-0.2687,0.5491,50.11,29.09
493,138.970668,35.0956828,-0.2704,0.5671,50.25,29.36
494,139.012333,35.0956828,-0.2766,0.5632,50.88,28.6
495,139.053998,35.0956828,-0.2853,0.559,49.83,29.5
496,139.095663,35.0956828,-0.2447,0.5566,49.04,28.59
497,139.137328,35.0956828,-0.2132,0.5649,50.54,28.76
498,139.178993,35.0956828,-0.2034,0.5663,51.64,28.02
499,139.220658,35.0956828,-0.1872,0.5813,50.25,28.31
500,139.262323,35.0956828,-0.1686,0.5831,51.46,28.65
501,139.303988,35.0956828,-0.168,0.5772,50.07,29.6
502,139.345653,35.0956828,-0.1544,0.5524,50.69,29.5
503,139.387318,35.0956828,-0.1677,0.5461,51.59,28.46
504,139.428983,35.0956828,-0.202,0.5427,50.6,29.33
505,139.470648,35.0956828,-0.2364,0.5291,50.74,28.81
506,139.512313,35.0956828,-0.2663,0.5118,50.67,28.88
507,139.553978,35.0956828,-0.2977,0.4892,51.11,28.9
508,139.595643,35.0956828,-0.3353,0.4904,51.09,28.93
509,139.637308,35.0956828,-0.3451,0.4913,50.13,28.67
510,139.678973,35.0956828,-0.354,0.5068,50.26,28.2
511,139.720638,35.0956828,-0.3926,0.5106,51.45,29.23
512,139.762303,35.0956828,-0.4009,0.4946,50.87,28.52
513,139.803968,35.0956828,-0.4031,0.4847,50.27,28.66
514,139.845633,35.0956828,-0.4021,0.4725,49.28,29.45
515,139.887298,35.0956828,-0.4629,0.4751,50.08,29
516,139.928963,35.0956828,-0.5131,0.4456,50.73,28.95
517,139.970628,35.0956828,-0.6293,0.4412,48.54,29.3
518,140.012293,35.0956828,-0.8172,0.4631,50.48,29.38
519,140.053958,35.0956828,-1.064,0.422,50.3,28.88
520,140.095623,35.0956828,-1.583,0.3374,0.6625,0.6241
521,140.137288,35.0956828,-1.058,0.4661,48.56,29.32
522,140.178953,35.0956828,-0.796,0.496,49.16,29.04
523,140.220618,35.0956828,-0.6647,0.4911,50.14,28.42
524,140.262283,35.0956828,-0.58,0.4941,51.58,29.36
525,140.303948,35.0956828,-0.5195,0.5023,50.05,29.89
526,140.345613,35.0956828,-0.466,0.4889,50.04,28.85
527,140.387278,35.0956828,-0.4201,0.5172,49.92,28.93
528,140.428943,35.0956828,-0.3424,0.539,48.2,29.04
529,140.470608,35.0956828,-0.2994,0.5767,51.03,28.19
530,140.512273,35.0956828,-0.2343,0.587,49.35,29.57
531,140.553938,35.0956828,-0.1966,0.6012,49.86,28.46
532,140.595603,35.0956828,-0.1588,0.6008,49.5,29.12
533,140.637268,35.0956828,-0.1287,0.6187,49.33,29.15
534,140.678933,35.0956828,-0.07307,0.634,50.09,29.68
535,140.720598,35.0956828,-0.06552,0.6292,50.99,29.55
536,140.762263,35.0956828,-0.09362,0.6347,50.85,28.43
537,140.803928,35.0956828,-0.08668,0.6563,49.67,28.31
538,140.845593,35.0956828,-0.07698,0.6713,49.86,28.88
539,140.887258,35.0956828,-0.08224,0.6543,50.61,29.18
540,140.928923,35.0956828,-0.1014,0.6418,51.44,28.11
541,140.970588,35.0956828,-0.1018,0.6345,49.48,29.64
542,141.012253,35.0956828,-0.1144,0.6091,48.93,29.17
543,141.053918,35.0956828,-0.08309,0.6289,48.52,28.28
544,141.095583,35.0956828,-0.0694,0.7048,49.37,28.54
545,138.304028,35.1373478,0.07658,0.6963,51.38,29.39
546,138.345693,35.1373478,0.09788,0.6466,50.14,29.26
547,138.387358,35.1373478,0.09341,0.5947,51.45,28.82
548,138.429023,35.1373478,0.07108,0.59,50.49,28.98
549,138.470688,35.1373478,0.0537,0.569,50.26,29.37
550,138.512353,35.1373478,0.03281,0.5645,49.9,28.5
551,138.554018,35.1373478,0.0216,0.5936,48.5,29.23
552,138.595683,35.1373478,0.004889,0.5706,50.15,28.57
553,138.637348,35.1373478,-0.00827,0.5543,50.82,28.68
554,138.679013,35.1373478,-0.05437,0.556,50.93,28.93
555,138.720678,35.1373478,-0.1258,0.5505,48.58,29.84
556,138.762343,35.1373478,-0.1447,0.5505,50.1,28.52
557,138.804008,35.1373478,-0.1963,0.541,49.54,28.88
558,138.845673,35.1373478,-0.237,0.5306,48.58,28.64
559,138.887338,35.1373478,-0.2795,0.5401,51.06,27.65
560,138.929003,35.1373478,-0.2871,0.5469,49.83,28.92
561,138.970668,35.1373478,-0.2977,0.5379,49.87,29.02
562,139.012333,35.1373478,-0.3173,0.5323,49.87,29.27
563,139.053998,35.1373478,-0.3114,0.5412,50.39,28.48
564,139.095663,35.1373478,-0.2724,0.5224,49.21,29.76
565,139.137328,35.1373478,-0.2408,0.534,49.3,28.8
566,139.178993,35.1373478,-0.2564,0.5542,49.93,28.71
567,139.220658,35.1373478,-0.2133,0.5622,50.11,29.1
568,139.262323,35.1373478,-0.1982,0.5677,48.73,28.72
569,139.303988,35.1373478,-0.1737,0.5809,49.91,28.55
570,139.345653,35.1373478,-0.1839,0.5638,50.52,28.52
571,139.387318,35.1373478,-0.2087,0.5441,49.38,29.83
572,139.428983,35.1373478,-0.2135,0.5455,51.95,28.3
573,139.470648,35.1373478,-0.2156,0.5205,50.75,28.54
574,139.512313,35.1373478,-0.2287,0.5005,47.96,29.49
575,139.553978,35.1373478,-0.2805,0.4919,51.73,28.61
576,139.595643,35.1373478,-0.3021,0.4864,49.43,28.95
577,139.637308,35.1373478,-0.3039,0.4925,50.8,28.21
578,139.678973,35.1373478,-0.3314,0.5037,48.16,29.54
579,139.720638,35.1373478,-0.3673,0.519,48.42,29.27
580,139.762303,35.1373478,-0.3749,0.513,50.81,29.16
581,139.803968,35.1373478,-0.3692,0.5198,51.44,28.88
582,139.845633,35.1373478,-0.3683,0.4968,49.62,28.79
583,139.887298,35.1373478,-0.4086,0.4876,50.39,28.74
584,139.928963,35.1373478,-0.4049,0.4212,48.26,29.21
585,139.970628,35.1373478,-0.4072,0.1952,0.7451,0.1754
586,140.012293,35.1373478,-0.6391,0.4344,50.58,28.67
587,140.053958,35.1373478,-0.845,0.4509,49.94,28.92
588,140.095623,35.1373478,-1.03,0.4615,47.76,28.16
589,140.137288,35.1373478,-0.8979,0.4902,49.37,29.42
590,140.178953,35.1373478,-0.7403,0.5083,50.44,28.5
591,140.220618,35.1373478,-0.6269,0.4924,50.6,29
592,140.262283,35.1373478,-0.5647,0.4873,49.84,28.79
593,140.303948,35.1373478,-0.5208,0.4768,49.73,28.63
594,140.345613,35.1373478,-0.4949,0.4413,49.02,28.75
595,140.387278,35.1373478,-0.4623,0.4892,50.61,29.02
596,140.428943,35.1373478,-0.3867,0.5378,48.16,28.71
597,140.470608,35.1373478,-0.3379,0.5805,51.98,28.69
598,140.512273,35.1373478,-0.2572,0.5847,50.87,29.02
599,140.553938,35.1373478,-0.2155,0.5785,51.45,29
600,140.595603,35.1373478,-0.1687,0.6111,50.65,28.99
601,140.637268,35.1373478,-0.1394,0.6063,49.29,29.15
602,140.678933,35.1373478,-0.1153,0.6422,50.33,27.89
603,140.720598,35.1373478,-0.134,0.6527,48.88,29
604,140.762263,35.1373478,-0.1276,0.6548,51.89,29.17
605,140.803928,35.1373478,-0.1181,0.6476,51.35,28.91
606,140.845593,35.1373478,-0.1217,0.6663,49.44,28.97
607,140.887258,35.1373478,-0.1464,0.6602,49.28,28.89
608,140.928923,35.1373478,-0.1431,0.6721,49.81,28.66
609,140.970588,35.1373478,-0.17,0.663,50.39,28.71
610,141.012253,35.1373478,-0.1771,0.6462,50.45,28.54
611,141.053918,35.1373478,-0.1696,0.6225,49.63,28.93
612,141.095583,35.1373478,-0.1516,0.7113,50.44,28.76
613,138.304028,35.1790128,0.05882,0.6884,50.59,28.89
614,138.345693,35.1790128,0.06307,0.625,51.33,29.01
615,138.387358,35.1790128,0.09709,0.5838,51.93,28.3
616,138.429023,35.1790128,0.0914,0.5831,50.39,29.24
617,138.470688,35.1790128,0.05403,0.5649,50.3,29.2
618,138.512353,35.1790128,0.02747,0.5671,51.4,29.97
619,138.554018,35.1790128,0.01289,0.5661,50.67,28.89
620,138.595683,35.1790128,-0.008062,0.5494,48.15,29.16
621,138.637348,35.1790128,0.00246,0.5395,50.25,29.87
622,138.679013,35.1790128,-0.02397,0.539,50.07,28.58
623,138.720678,35.1790128,-0.05963,0.5154,49.35,29.01
624,138.762343,35.1790128,-0.1142,0.5312,49.85,28.71
625,138.804008,35.1790128,-0.1708,0.5393,49.69,29.29
626,138.845673,35.1790128,-0.202,0.5506,49.55,29.2
627,138.887338,35.1790128,-0.2491,0.5361,49.05,28.66
628,138.929003,35.1790128,-0.2845,0.5216,50.43,27.9
629,138.970668,35.1790128,-0.3111,0.5255,51.36,28.87
630,139.012333,35.1790128,-0.3216,0.5169,50.32,29.31
631,139.053998,35.1790128,-0.3209,0.5399,49.58,28.92
632,139.095663,35.1790128,-0.2863,0.5323,50.1,28.74
633,139.137328,35.1790128,-0.2275,0.5095,50.98,29.3
634,139.178993,35.1790128,-0.2481,0.5067,51.68,28.9
635,139.220658,35.1790128,-0.2249,0.534,49.95,28.19
636,139.262323,35.1790128,-0.2023,0.5282,49.25,28.94
637,139.303988,35.1790128,-0.2051,0.5328,49.51,29.24
638,139.345653,35.1790128,-0.2147,0.5246,51.08,28.91
639,139.387318,35.1790128,-0.204,0.5241,48.27,28.78
640,139.428983,35.1790128,-0.1862,0.5571,48.96,29.23
641,139.470648,35.1790128,-0.2301,0.5358,50.73,28.8
642,139.512313,35.1790128,-0.2334,0.5214,48.92,28.78
643,139.553978,35.1790128,-0.265,0.4958,49.15,28.36
644,139.595643,35.1790128,-0.271,0.4906,48.42,29.19
645,139.637308,35.1790128,-0.2866,0.4956,49.65,29
646,139.678973,35.1790128,-0.3074,0.5436,48.81,28.72
647,139.720638,35.1790128,-0.3356,0.5531,49.93,28.74
648,139.762303,35.1790128,-0.3396,0.5329,49.67,28.36
649,139.803968,35.1790128,-0.3161,0.4916,49.92,28.71
650,139.845633,35.1790128,-0.3086,0.5154,50.97,29.18
651,139.887298,35.1790128,-0.3235,0.5017,49.84,29.08
652,139.928963,35.1790128,-0.3488,0.4686,50.16,28.87
653,139.970628,35.1790128,-0.3925,0.4248,49.7,28.49
654,140.012293,35.1790128,-0.5434,0.4625,48.81,29.02
655,140.053958,35.1790128,-0.6615,0.4664,50.21,29.18
656,140.095623,35.1790128,-0.7381,0.4941,49.66,28.52
657,140.137288,35.1790128,-0.7215,0.4753,49.81,28.87
658,140.178953,35.1790128,-0.6342,0.5131,50,28.62
659,140.220618,35.1790128,-0.5682,0.5186,49.53,29.45
660,140.262283,35.1790128,-0.5385,0.4932,51.04,28.1
661,140.303948,35.1790128,-0.5313,0.4366,49.15,28.66
662,140.345613,35.1790128,-0.5162,0.1111,0.5819,0.08307
663,140.387278,35.1790128,-0.4578,0.4448,49.96,29.04
664,140.428943,35.1790128,-0.4097,0.5189,49.52,28.43
665,140.470608,35.1790128,-0.3683,0.5629,51.9,29.32
666,140.512273,35.1790128,-0.2833,0.5475,49,28.02
667,140.553938,35.1790128,-0.2498,0.5745,49,28.63
668,140.595603,35.1790128,-0.2073,0.5845,48.69,28.7
669,140.637268,35.1790128,-0.1844,0.5794,48.88,28.51
670,140.678933,35.1790128,-0.1506,0.5943,50.18,28.83
671,140.720598,35.1790128,-0.1695,0.6182,50.48,28.86
672,140.762263,35.1790128,-0.1783,0.6305,49.4,28.72
673,140.803928,35.1790128,-0.1528,0.6515,51.16,29.05
674,140.845593,35.1790128,-0.1274,0.6767,51.23,29.13
675,140.887258,35.1790128,-0.1462,0.6865,50.47,29.14
676,140.928923,35.1790128,-0.1687,0.6761,50.37,28
677,140.970588,35.1790128,-0.2456,0.6611,49.43,28.54
678,141.012253,35.1790128,-0.2321,0.645,49.94,28.24
679,141.053918,35.1790128,-0.1999,0.6378,49.98,28.42
680,141.095583,35.1790128,-0.2004,0.7013,50.01,28.48
681,138.304028,35.2206778,0.05744,0.6974,49.62,28.26
682,138.345693,35.2206778,0.0746,0.6357,48.56,29.01
683,138.387358,35.2206778,0.07359,0.6012,50.27,28.69
684,138.429023,35.2206778,0.08143,0.5968,47.9,28.91
685,138.470688,35.2206778,0.06221,0.5708,50.32,28.73
686,138.512353,35.2206778,0.03069,0.5503,51.25,28.26
687,138.554018,35.2206778,0.02715,0.552,48.52,29.29
688,138.595683,35.2206778,0.01003,0.5374,49.58,29.5
689,138.637348,35.2206778,0.006438,0.5344,50.05,28.94
690,138.679013,35.2206778,-0.01337,0.5146,49.78,28.42
691,138.720678,35.2206778,-0.06011,0.5196,49.35,28.77
692,138.762343,35.2206778,-0.1211,0.5153,50.38,28.98
693,138.804008,35.2206778,-0.1484,0.5265,49.19,28.68
694,138.845673,35.2206778,-0.196,0.5433,50.81,29.07
695,138.887338,35.2206778,-0.249,0.5346,48.31,29.27
696,138.929003,35.2206778,-0.3015,0.5247,50.48,29.3
697,138.970668,35.2206778,-0.3319,0.4923,50.86,29.55
698,139.012333,35.2206778,-0.3732,0.5059,49,28.64
699,139.053998,35.2206778,-0.3544,0.5141,49.45,29.07
700,139.095663,35.2206778,-0.3068,0.5049,50.41,29.79
701,139.137328,35.2206778,-0.2867,0.4966,49.7,28.23
702,139.178993,35.2206778,-0.2614,0.498,50.04,28.6
703,139.220658,35.2206778,-0.269,0.4894,50.09,27.3
704,139.262323,35.2206778,-0.245,0.5212,49.95,28.97
705,139.303988,35.2206778,-0.2078,0.5283,50.62,29.38
706,139.345653,35.2206778,-0.208,0.4866,50.02,28.93
707,139.387318,35.2206778,-0.2291,0.4891,49.43,28.68
708,139.428983,35.2206778,-0.2206,0.5227,48.43,29.02
709,139.470648,35.2206778,-0.2293,0.5181,51.64,28.79
710,139.512313,35.2206778,-0.2614,0.5082,51.26,29.1
711,139.553978,35.2206778,-0.2823,0.4998,50.41,29.39
712,139.595643,35.2206778,-0.2592,0.497,50.09,28.45
713,139.637308,35.2206778,-0.2358,0.5072,48.54,27.51
714,139.678973,35.2206778,-0.2623,0.5246,48.76,28.94
715,139.720638,35.2206778,-0.2673,0.5443,49.99,29.35
716,139.762303,35.2206778,-0.2539,0.5114,49.01,28.84
717,139.803968,35.2206778,-0.2439,0.5014,51.89,28.27
718,139.845633,35.2206778,-0.2554,0.5084,51.3,28.7
719,139.887298,35.2206778,-0.2593,0.5121,47.88,28.89
720,139.928963,35.2206778,-0.2855,0.5099,48.72,29.05
721,139.970628,35.2206778,-0.3537,0.5094,50.19,28.32
722,140.012293,35.2206778,-0.4417,0.4855,49.97,28.71
723,140.053958,35.2206778,-0.5009,0.4844,50.22,28.45
724,140.095623,35.2206778,-0.5378,0.4881,49.52,28.44
725,140.137288,35.2206778,-0.5465,0.4369,50.65,28.88
726,140.178953,35.2206778,-0.5087,0.4862,49.19,28.64
727,140.220618,35.2206778,-0.4676,0.5176,50.6,28.48
728,140.262283,35.2206778,-0.4683,0.5027,49.74,28.8
729,140.303948,35.2206778,-0.476,0.4647,50.78,28.55
730,140.345613,35.2206778,-0.4564,0.4309,48.09,28.72
731,140.387278,35.2206778,-0.4085,0.5114,50.08,28.45
732,140.428943,35.2206778,-0.3841,0.5435,51.13,28.8
733,140.470608,35.2206778,-0.3683,0.5567,50.81,29.36
734,140.512273,35.2206778,-0.3215,0.552,49.91,28.59
735,140.553938,35.2206778,-0.2639,0.5572,50.04,28.41
736,140.595603,35.2206778,-0.226,0.5625,48.58,29.24
737,140.637268,35.2206778,-0.197,0.5693,51.79,29.58
738,140.678933,35.2206778,-0.1712,0.56,50.3,28.71
739,140.720598,35.2206778,-0.1757,0.5902,48.69,28.18
740,140.762263,35.2206778,-0.1892,0.6372,51.03,28.8
741,140.803928,35.2206778,-0.143,0.6496,49.77,29.16
742,140.845593,35.2206778,-0.1384,0.6625,46.96,29.33
743,140.887258,35.2206778,-0.163,0.6587,50.07,28.79
744,140.928923,35.2206778,-0.1799,0.68,51.94,28.45
745,140.970588,35.2206778,-0.2354,0.6516,50.61,28.94
746,141.012253,35.2206778,-0.2522,0.6272,50.16,28.4
747,141.053918,35.2206778,-0.2652,0.6401,49.85,28.45
748,141.095583,35.2206778,-0.2683,0.6932,50.42,28.83
749,138.304028,35.2623428,0.09438,0.7069,50.18,29.13
750,138.345693,35.2623428,0.1157,0.6363,50.9,29.24
751,138.387358,35.2623428,0.09459,0.6138,48.82,29.06
752,138.429023,35.2623428,0.1037,0.6299,50.97,28.99
753,138.470688,35.2623428,0.06524,0.5874,49.77,29.14
754,138.512353,35.2623428,0.06363,0.5554,49.83,29.28
755,138.554018,35.2623428,0.05581,0.5524,51.11,29
756,138.595683,35.2623428,0.02012,0.5219,48.46,28.57
757,138.637348,35.2623428,0.02251,0.5141,49.53,29.46
758,138.679013,35.2623428,-0.01325,0.5095,50.27,29.26
759,138.720678,35.2623428,-0.03731,0.5328,50.03,28.75
760,138.762343,35.2623428,-0.07895,0.536,49.71,29.76
761,138.804008,35.2623428,-0.1208,0.5213,49.57,28.88
762,138.845673,35.2623428,-0.1917,0.5137,50.2,29.08
763,138.887338,35.2623428,-0.2611,0.5191,50.61,28.5
764,138.929003,35.2623428,-0.2979,0.5177,48.34,29.72
765,138.970668,35.2623428,-0.3278,0.4927,49.87,28.72
766,139.012333,35.2623428,-0.369,0.4786,49.47,28.15
767,139.053998,35.2623428,-0.3531,0.4978,50.4,28.93
768,139.095663,35.2623428,-0.3307,0.5062,49.78,28.31
769,139.137328,35.2623428,-0.2976,0.4707,49.55,28.82
770,139.178993,35.2623428,-0.2581,0.4974,50.47,29.54
771,139.220658,35.2623428,-0.2586,0.4875,49.94,29.05
772,139.262323,35.2623428,-0.2489,0.4986,49.21,30
773,139.303988,35.2623428,-0.2158,0.4975,47.46,28.88
774,139.345653,35.2623428,-0.1791,0.496,50.81,29.02
775,139.387318,35.2623428,-0.2033,0.5015,48.82,29.11
776,139.428983,35.2623428,-0.203,0.5085,49.26,28.99
777,139.470648,35.2623428,-0.2277,0.5127,48.4,29.23
778,139.512313,35.2623428,-0.2418,0.5066,49.21,28.74
779,139.553978,35.2623428,-0.2379,0.4945,49.07,29.17
780,139.595643,35.2623428,-0.2115,0.482,48.96,28.63
781,139.637308,35.2623428,-0.194,0.4932,49.65,29.42
782,139.678973,35.2623428,-0.198,0.4942,50.26,28.49
783,139.720638,35.2623428,-0.2173,0.5244,48.88,29.68
784,139.762303,35.2623428,-0.1958,0.502,51.23,29.44
785,139.803968,35.2623428,-0.1896,0.5003,50.83,29.19
786,139.845633,35.2623428,-0.2189,0.4924,49.44,29.13
787,139.887298,35.2623428,-0.2158,0.5061,49.98,28.45
788,139.928963,35.2623428,-0.2571,0.4979,50.08,28.77
789,139.970628,35.2623428,-0.3107,0.5105,49.78,28.62
790,140.012293,35.2623428,-0.3594,0.4985,50.97,29.24
791,140.053958,35.2623428,-0.4014,0.4897,49.87,29.01
792,140.095623,35.2623428,-0.4187,0.4313,47.58,29.06
793,140.137288,35.2623428,-0.4192,0.1018,0.513,0.07692
794,140.178953,35.2623428,-0.391,0.4434,48.85,28.54
795,140.220618,35.2623428,-0.3739,0.508,49.88,28.04
796,140.262283,35.2623428,-0.3771,0.5124,49.06,29.17
797,140.303948,35.2623428,-0.3905,0.4947,50.13,28.77
798,140.345613,35.2623428,-0.3955,0.4825,49.42,28.95
799,140.387278,35.2623428,-0.365,0.4952,51.05,29.9
800,140.428943,35.2623428,-0.3581,0.5373,49.44,28.92
801,140.470608,35.2623428,-0.3376,0.5481,49.31,28.91
802,140.512273,35.2623428,-0.3143,0.5498,50.65,28.51
803,140.553938,35.2623428,-0.2891,0.556,50.1,29.14
804,140.595603,35.2623428,-0.2395,0.567,50.53,29.63
805,140.637268,35.2623428,-0.2329,0.5516,49.46,29.55
806,140.678933,35.2623428,-0.2085,0.5454,50.5,28.99
807,140.720598,35.2623428,-0.1809,0.5898,49.59,29.23
808,140.762263,35.2623428,-0.1743,0.6062,48.25,28.43
809,140.803928,35.2623428,-0.1522,0.6397,51.48,28.81
810,140.845593,35.2623428,-0.1544,0.6616,49.94,29
811,140.887258,35.2623428,-0.1581,0.6489,49.51,29.46
812,140.928923,35.2623428,-0.1794,0.6623,52.34,28.52
813,140.970588,35.2623428,-0.222,0.6338,50.21,28.89
814,141.012253,35.2623428,-0.2851,0.6174,49.37,28.67
815,141.053918,35.2623428,-0.3206,0.616,49.32,28.8
816,141.095583,35.2623428,-0.3357,0.6812,49.47,28.76
817,138.304028,35.3040078,0.09741,0.7353,50.95,28.38
818,138.345693,35.3040078,0.09908,0.6558,50.63,29.18
819,138.387358,35.3040078,0.08634,0.6245,48.84,28.67
820,138.429023,35.3040078,0.06444,0.6222,49.77,28.37
821,138.470688,35.3040078,0.0216,0.6113,50.6,28.92
822,138.512353,35.3040078,0.03483,0.5792,49.37,28.53
823,138.554018,35.3040078,0.0386,0.5428,51.2,28.92
824,138.595683,35.3040078,0.02837,0.5315,50.64,28.78
825,138.637348,35.3040078,0.01115,0.5428,49.48,29.56
826,138.679013,35.3040078,-0.03198,0.4862,49.1,28.93
827,138.720678,35.3040078,-0.03266,0.5233,48.64,28.42
828,138.762343,35.3040078,-0.07342,0.4965,51.86,28.6
829,138.804008,35.3040078,-0.1064,0.5011,49.95,28.46
830,138.845673,35.3040078,-0.18,0.5234,50.7,28.84
831,138.887338,35.3040078,-0.2582,0.5207,52.2,29.35
832,138.929003,35.3040078,-0.2998,0.505,49.91,28.81
833,138.970668,35.3040078,-0.3174,0.486,49.96,29.09
834,139.012333,35.3040078,-0.3487,0.4691,50.37,28.51
835,139.053998,35.3040078,-0.3722,0.4798,49,28.05
836,139.095663,35.3040078,-0.3741,0.4598,51.03,28.54
837,139.137328,35.3040078,-0.2983,0.4245,49.16,28.6
838,139.178993,35.3040078,-0.2658,0.4722,50.76,29.07
839,139.220658,35.3040078,-0.2882,0.4852,50.38,29.36
840,139.262323,35.3040078,-0.2596,0.482,49.2,29.69
841,139.303988,35.3040078,-0.1969,0.4636,50.72,28.82
